    1 BZXR       0.465E+02 VACUUM FIELD "BZ*R"       TESLA*CM  :(scalar)  
 Profiles from the TRANSP run =141711P07   dir = TRANSP.   time =     0.4700
   1.3835E+09   6.4512E+08   3.0566E+08   1.6706E+08   1.3981E+08
   20 CUR        TOTAL PLASMA CURRENT             AMPS/CM2        :X         
   7.6172E+01   7.6421E+01   7.7754E+01   8.1860E+01   9.0051E+01
   1.0194E+02   1.1244E+02   1.0451E+02   6.8516E+01   4.2742E+01
   3.1038E+01   2.2213E+01   1.9588E+01   1.7804E+01   1.5099E+01
   1.2844E+01   8.8529E+00   3.8118E+00  -7.1059E-01  -2.5682E+00
   20 CURB       BEAM DRIVEN CURRENT              AMPS/CM2        :X         
   9.8812E+00   1.4752E+01   1.8125E+01   1.8851E+01   1.8043E+01
   1.6419E+01   1.3737E+01   9.7867E+00   5.4926E+00   2.4858E+00
   9.3611E-01   3.1719E-01   1.0265E-01   3.2554E-02   9.7718E-03
   3.0738E-03   1.0683E-03   3.8259E-04   1.7081E-04   1.3250E-04
   20 GFUN       G: PARA/DIAMAGNETISM                             :XB        
   1.1260E+00   1.1278E+00   1.1293E+00   1.1264E+00   1.1155E+00
   1.0948E+00   1.0670E+00   1.0430E+00   1.0288E+00   1.0202E+00
   1.0142E+00   1.0099E+00   1.0065E+00   1.0039E+00   1.0019E+00
   1.0006E+00   1.0000E+00   9.9986E-01   9.9994E-01   1.0000E+00
   20 Q          Q PROFILE                                        :XB        
   1.1884E+00   1.1945E+00   1.1999E+00   1.1920E+00   1.1635E+00
   1.1191E+00   1.0804E+00   1.0985E+00   1.2306E+00   1.4679E+00
   1.8064E+00   2.2682E+00   2.8567E+00   3.6054E+00   4.5862E+00
   5.8915E+00   7.6535E+00   1.0174E+01   1.3672E+01   1.7722E+01
   20 PPLAS      PLASMA PRESSURE                  PASCALS         :X         
   1.7423E+04   1.7684E+04   1.7319E+04   1.6545E+04   1.5429E+04
   1.3760E+04   1.1369E+04   8.3435E+03   5.4952E+03   3.5523E+03
   2.1467E+03   1.3294E+03   8.6605E+02   3.8515E+02   1.7025E+02
   8.7871E+01   5.2326E+01   3.2045E+01   2.0210E+01   1.5211E+01
Fourier moments of up/down-symm flux surfaces
cos(k*theta) moments
   20 RMC00      0TH ASYM R MOMENT                CM              :XB        
   1.0225E+02   1.0201E+02   1.0160E+02   1.0104E+02   1.0033E+02
   9.9479E+01   9.8509E+01   9.7410E+01   9.6179E+01   9.4814E+01
   9.3306E+01   9.1668E+01   8.9935E+01   8.8133E+01   8.6285E+01
   8.4411E+01   8.2533E+01   8.0669E+01   7.8837E+01   7.6999E+01
   20 RMC01      1st ASYM R COS MOMENT            CM              :XB        
   4.2178E+00   8.4304E+00   1.2632E+01   1.6825E+01   2.1023E+01
   2.5260E+01   2.9550E+01   3.3834E+01   3.7999E+01   4.1920E+01
   4.5493E+01   4.8710E+01   5.1626E+01   5.4252E+01   5.6599E+01
   5.8677E+01   6.0502E+01   6.2089E+01   6.3450E+01   6.4621E+01
   20 RMC02      2nd ASYM R COS MOMENT            CM              :XB        
   2.1495E-02   8.3995E-02   1.8452E-01   3.1738E-01   4.7038E-01
   6.1787E-01   7.4136E-01   8.5700E-01   1.0187E+00   1.2837E+00
   1.6715E+00   2.1554E+00   2.6937E+00   3.2840E+00   3.9267E+00
   4.6265E+00   5.3905E+00   6.2314E+00   7.1694E+00   8.2802E+00
   20 RMC03      3rd ASYM R COS MOMENT            CM              :XB        
  -1.9460E-05   1.0728E-03   4.8387E-03   9.7122E-03   1.6620E-02
   5.9180E-03  -3.4912E-02  -7.2299E-02  -8.8512E-02  -6.2429E-02
   6.2516E-02   2.5819E-01   4.5653E-01   6.6894E-01   9.0010E-01
   1.1480E+00   1.4067E+00   1.6706E+00   1.9359E+00   2.1980E+00
   20 RMS01      1st ASYM R SIN MOMENT            CM              :XB        
  -3.7387E-02  -6.9300E-02  -9.5121E-02  -1.1417E-01  -1.2612E-01
  -1.3222E-01  -1.3376E-01  -1.3051E-01  -1.2217E-01  -1.0847E-01
  -8.9641E-02  -5.7010E-02   1.2729E-03   8.8763E-02   2.0752E-01
   3.5838E-01   5.3957E-01   7.4574E-01   9.6420E-01   1.1497E+00
   20 RMS02      2nd ASYM R SIN MOMENT            CM              :XB        
  -2.3863E-03  -9.0320E-03  -1.9167E-02  -3.1858E-02  -4.5984E-02
  -5.9463E-02  -7.0795E-02  -8.1651E-02  -9.4313E-02  -1.1131E-01
  -1.3619E-01  -1.7438E-01  -2.3043E-01  -3.0751E-01  -4.0784E-01
  -5.3248E-01  -6.8185E-01  -8.5632E-01  -1.0549E+00  -1.2787E+00
   20 RMS03      3rd ASYM R SIN MOMENT            CM              :XB        
   2.4267E-07  -3.3899E-04  -2.1604E-03  -4.7221E-03  -8.4912E-03
  -1.4131E-02  -2.1894E-02  -3.0917E-02  -4.0474E-02  -4.9498E-02
  -5.5141E-02  -5.6573E-02  -5.4522E-02  -4.8891E-02  -4.0130E-02
  -2.8625E-02  -1.3646E-02   8.3283E-03   4.6821E-02   1.4294E-01
sin(k*theta) moments
   20 YMC00      0TH ASYM Y MOMENT                CM              :XB        
   3.1958E+00   3.2094E+00   3.2322E+00   3.2614E+00   3.2934E+00
   3.3281E+00   3.3666E+00   3.4079E+00   3.4498E+00   3.4912E+00
   3.5327E+00   3.5956E+00   3.7079E+00   3.8798E+00   4.1210E+00
   4.4405E+00   4.8504E+00   5.3693E+00   6.0285E+00   6.9525E+00
   20 YMC01      1st ASYM Y COS MOMENT            CM              :XB        
  -3.0352E-03  -1.4557E-02  -3.1893E-02  -5.1618E-02  -7.1468E-02
  -9.5735E-02  -1.2940E-01  -1.6742E-01  -2.0071E-01  -2.2040E-01
  -2.1989E-01  -2.3900E-01  -3.3459E-01  -5.2417E-01  -8.2207E-01
  -1.2400E+00  -1.7875E+00  -2.4752E+00  -3.3155E+00  -4.3668E+00
   20 YMC02      2nd ASYM Y COS MOMENT            CM              :XB        
  -1.2003E-03  -4.7571E-03  -1.0604E-02  -1.9595E-02  -3.1378E-02
  -3.7786E-02  -3.1692E-02  -2.0354E-02  -1.7263E-02  -3.6150E-02
  -8.8025E-02  -1.4301E-01  -1.5675E-01  -1.1899E-01  -2.5873E-02
   1.1952E-01   3.0359E-01   4.9733E-01   6.4297E-01   5.5597E-01
   20 YMC03      3rd ASYM Y COS MOMENT            CM              :XB        
   3.6637E-05  -1.7773E-04  -2.2907E-03  -3.0623E-03  -2.2684E-03
  -8.5666E-03  -2.9008E-02  -5.4917E-02  -7.2527E-02  -6.9429E-02
  -3.5435E-02   8.0856E-03   3.0469E-02   2.9660E-02   8.4394E-03
  -2.3832E-02  -5.1685E-02  -5.0679E-02   2.1695E-02   2.7790E-01
   20 YMS01      1st ASYM Y SIN MOMENT            CM              :XB        
   6.6679E+00   1.3332E+01   1.9958E+01   2.6511E+01   3.2944E+01
   3.9186E+01   4.5210E+01   5.1105E+01   5.7023E+01   6.3082E+01
   6.9305E+01   7.5608E+01   8.1873E+01   8.8076E+01   9.4203E+01
   1.0025E+02   1.0622E+02   1.1214E+02   1.1807E+02   1.2432E+02
   20 YMS02      2nd ASYM Y SIN MOMENT            CM              :XB        
  -1.4639E-02  -5.6973E-02  -1.2463E-01  -2.1134E-01  -3.1044E-01
  -4.2253E-01  -5.4418E-01  -6.7290E-01  -8.1167E-01  -9.7596E-01
  -1.2091E+00  -1.5208E+00  -1.8888E+00  -2.3079E+00  -2.7868E+00
  -3.3478E+00  -4.0228E+00  -4.8472E+00  -5.8574E+00  -7.1687E+00
   20 YMS03      3rd ASYM Y SIN MOMENT            CM              :XB        
  -2.7422E-05  -7.0786E-04  -4.5128E-03  -4.7423E-03   3.5465E-03
  -5.8812E-03  -5.4875E-02  -9.8906E-02  -1.2917E-01  -1.3961E-01
  -6.6211E-02   6.3917E-02   1.8063E-01   2.8903E-01   3.8198E-01
   4.4066E-01   4.4170E-01   3.4846E-01   1.0014E-01  -4.8150E-01
   20 TRIANG     Flux surface triangularity                       :XB        
   2.3915E-02   3.7717E-02   5.1188E-02   6.3449E-02   7.2336E-02
   7.8489E-02   8.1625E-02   8.6936E-02   9.1399E-02   9.9986E-02
   1.1430E-01   1.3219E-01   1.5352E-01   1.7813E-01   2.0607E-01
   2.3667E-01   2.6990E-01   3.0538E-01   3.4255E-01   3.8684E-01
   20 TRIANGL    Flux surf. lower triangularity                   :XB        
   5.2608E-03   1.9322E-02   3.4132E-02   4.7536E-02   5.8037E-02
   6.6087E-02   7.0960E-02   7.8387E-02   8.4182E-02   9.3922E-02
   1.0934E-01   1.2756E-01   1.4897E-01   1.7274E-01   1.9907E-01
   2.2734E-01   2.5801E-01   2.9165E-01   3.2737E-01   3.6663E-01
   20 PDATA      P profile (Ufile data)           PASCALS         :X         
   2.8257E+04   2.7704E+04   2.6592E+04   2.4863E+04   2.2334E+04
   1.8650E+04   1.3467E+04   7.2529E+03   2.9488E+03   1.6984E+03
   1.0445E+03   5.6400E+02   2.6698E+02   1.0805E+02   3.5140E+01
   7.9701E+00   8.3470E-01   3.7157E-03   8.5777E-04  -8.1575E-05
   20 ELONG      Flux surface elongation                          :XB        
   1.5808E+00   1.5813E+00   1.5798E+00   1.5752E+00   1.5656E+00
   1.5509E+00   1.5330E+00   1.5158E+00   1.5066E+00   1.5088E+00
   1.5205E+00   1.5399E+00   1.5651E+00   1.5947E+00   1.6280E+00
   1.6655E+00   1.7078E+00   1.7565E+00   1.8144E+00   1.8918E+00

   41 RMAJM      MIDPLANE-FLUX SURFACE RADII      CM              :RMAJM     
   1.8500E+01   2.0833E+01   2.3417E+01   2.6303E+01   2.9476E+01
   3.2943E+01   3.6693E+01   4.0722E+01   4.5024E+01   4.9596E+01
   5.4414E+01   5.9443E+01   6.4626E+01   6.9816E+01   7.4884E+01
   7.9789E+01   8.4540E+01   8.9154E+01   9.3659E+01   9.8052E+01
   1.0233E+02   1.0649E+02   1.1052E+02   1.1443E+02   1.1821E+02
   1.2187E+02   1.2543E+02   1.2886E+02   1.3217E+02   1.3531E+02
   1.3823E+02   1.4085E+02   1.4313E+02   1.4510E+02   1.4679E+02
   1.4822E+02   1.4942E+02   1.5042E+02   1.5123E+02   1.5188E+02
   1.5239E+02
   41 FBX        |B|/|BT(EXTERNAL)|                               :RMAJM     
   1.0115E+00   1.0159E+00   1.0208E+00   1.0270E+00   1.0344E+00
   1.0434E+00   1.0541E+00   1.0663E+00   1.0806E+00   1.0973E+00
   1.1145E+00   1.1299E+00   1.1432E+00   1.1541E+00   1.1594E+00
   1.1585E+00   1.1522E+00   1.1425E+00   1.1328E+00   1.1272E+00
   1.1260E+00   1.1274E+00   1.1344E+00   1.1479E+00   1.1653E+00
   1.1855E+00   1.2106E+00   1.2429E+00   1.2744E+00   1.2881E+00
   1.2892E+00   1.2878E+00   1.2849E+00   1.2824E+00   1.2798E+00
   1.2768E+00   1.2734E+00   1.2698E+00   1.2629E+00   1.2577E+00
   1.2537E+00

